#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
24349941|2020-05-02T09:21:11.980000|44.561|10.4182|27.4|SURVEY-INGV||||ML|2.4|--|4 km S Canossa (RE)
24350231|2020-05-02T10:49:06.890000|44.8922|10.0288|31.5|SURVEY-INGV||||ML|2.4|--|4 km NW Fidenza (PR)
24350341|2020-05-02T11:32:55.870000|44.6935|10.3827|10.5|SURVEY-INGV||||ML|2.2|--|3 km W Montechiarugolo (PR)
24350421|2020-05-02T11:51:23.630000|44.6953|10.3268|11.3|SURVEY-INGV||||ML|2.3|--|6 km NE Lesignano de' Bagni (PR)
24350501|2020-05-02T11:54:39.320000|44.6952|10.4002|10.6|SURVEY-INGV||||ML|2.4|--|2 km W Montechiarugolo (PR)
24350611|2020-05-02T11:55:57.960000|44.7138|10.3218|16.1|SURVEY-INGV||||ML|2.8|--|7 km E Felino (PR)
24350691|2020-05-02T12:02:13.150000|44.7093|10.3813|14.4|SURVEY-INGV||||ML|2.7|--|4 km W Montechiarugolo (PR)
24350741|2020-05-02T12:04:55.490000|44.5613|10.5582|20.0|SURVEY-INGV||||ML|2.2|--|5 km S Vezzano sul Crostolo (RE)
24350811|2020-05-02T12:22:15.900000|44.6208|10.3085|20.5|SURVEY-INGV||||ML|2.3|--|3 km S Lesignano de' Bagni (PR)
24350821|2020-05-02T12:22:59.340000|44.7153|10.3252|17.0|SURVEY-INGV||||ML|2.4|--|7 km E Felino (PR)
24350981|2020-05-02T12:49:21.080000|44.7052|10.3623|14.5|SURVEY-INGV||||ML|2.6|--|5 km W Montechiarugolo (PR)
24351051|2020-05-02T12:50:49.690000|44.719|10.324|15.8|SURVEY-INGV||||ML|2.3|--|7 km E Felino (PR)
24351151|2020-05-02T12:52:53.200000|44.683|10.4037|24.8|SURVEY-INGV||||ML|2.3|--|2 km SW Montechiarugolo (PR)
24351671|2020-05-02T12:56:58.360000|44.1287|7.204|11.8|SURVEY-INGV||||ML|2.9|--|Confine Italia-Francia (FRANCIA)
24351751|2020-05-02T13:12:15.060000|44.7127|10.3103|14.4|SURVEY-INGV||||ML|2.7|--|6 km E Felino (PR)
24351831|2020-05-02T13:24:02.860000|44.7278|10.308|14.8|SURVEY-INGV||||ML|2.9|--|6 km NE Felino (PR)
24352131|2020-05-02T13:44:52.600000|44.7053|10.2922|14.4|SURVEY-INGV||||ML|2.2|--|4 km E Felino (PR)
24352661|2020-05-02T15:23:08.760000|44.7233|10.3185|16.3|SURVEY-INGV||||ML|2.1|--|7 km E Felino (PR)
24352671|2020-05-02T15:24:26.400000|44.6825|10.3653|9.6|SURVEY-INGV||||ML|2.1|--|5 km W Montechiarugolo (PR)
24352751|2020-05-02T15:55:42.850000|44.7152|10.3088|16.0|SURVEY-INGV||||ML|3.0|--|6 km E Felino (PR)
24352851|2020-05-02T16:00:46.230000|44.7188|10.2848|16.4|SURVEY-INGV||||ML|2.0|--|4 km NE Felino (PR)
24353341|2020-05-02T17:16:25.690000|44.696|10.2593|11.0|SURVEY-INGV||||ML|2.2|--|1 km E Felino (PR)
24353561|2020-05-02T17:51:26.100000|44.6552|10.4662|6.3|SURVEY-INGV||||ML|2.3|--|1 km SW Bibbiano (RE)
24353601|2020-05-02T17:58:44.180000|44.7003|10.3867|14.2|SURVEY-INGV||||ML|2.4|--|3 km W Montechiarugolo (PR)
24353681|2020-05-02T18:01:44.840000|44.7028|10.3072|10.5|SURVEY-INGV||||ML|2.5|--|5 km E Felino (PR)
24353771|2020-05-02T18:04:42.190000|44.7202|10.2933|15.3|SURVEY-INGV||||ML|2.6|--|5 km NE Felino (PR)
24353821|2020-05-02T19:17:23.890000|44.7273|10.323|17.1|SURVEY-INGV||||ML|2.0|--|7 km E Felino (PR)
24353981|2020-05-02T20:10:34.850000|44.7133|10.3367|15.6|SURVEY-INGV||||ML|2.1|--|7 km W Montechiarugolo (PR)
24354021|2020-05-02T20:15:08.480000|44.6812|10.2933|9.5|SURVEY-INGV||||ML|2.1|--|4 km N Lesignano de' Bagni (PR)
24354081|2020-05-02T20:18:59.680000|45.2045|10.2393|30.0|SURVEY-INGV||||ML|2.4|--|2 km SE Gabbioneta-Binanuova (CR)
24354161|2020-05-02T20:30:00.610000|44.6922|10.2478|9.8|SURVEY-INGV||||ML|2.5|--|1 km SE Felino (PR)
24354291|2020-05-02T20:38:57.970000|44.7157|10.3215|13.3|SURVEY-INGV||||ML|2.2|--|7 km E Felino (PR)
24354741|2020-05-03T00:10:39.290000|44.7245|10.2882|17.2|SURVEY-INGV||||ML|2.8|--|5 km E Sala Baganza (PR)
24355221|2020-05-03T02:33:12.420000|37.8368|16.0582|57.6|SURVEY-INGV||||ML|3.0|--|Costa Calabra sud-orientale (Reggio di Calabria)
24356071|2020-05-03T10:25:43.100000|44.7233|10.3243|17.8|SURVEY-INGV||||ML|2.8|--|7 km E Felino (PR)
24356301|2020-05-03T11:27:13.580000|44.7462|10.3008|14.5|SURVEY-INGV||||ML|2.4|--|7 km NE Sala Baganza (PR)
24356721|2020-05-03T13:34:38.810000|44.7147|10.3618|11.8|SURVEY-INGV||||ML|2.1|--|5 km W Montechiarugolo (PR)
24357431|2020-05-03T17:24:05.040000|39.2218|16.6053|24.9|SURVEY-INGV||||ML|2.0|--|9 km W Cotronei (KR)
24357471|2020-05-03T17:32:58.010000|44.7172|10.3452|15.5|SURVEY-INGV||||ML|2.1|--|7 km W Montechiarugolo (PR)
24358381|2020-05-03T22:22:37.780000|46.0643|11.8392|8.3|SURVEY-INGV||||ML|2.2|--|4 km E Sovramonte (BL)
24358811|2020-05-04T03:23:34.790000|38.8998|15.6625|120.0|SURVEY-INGV||||ML|2.0|--|Tirreno Meridionale (MARE)
24359171|2020-05-04T05:00:55.470000|38.6428|18.203|10.0|SURVEY-INGV||||ML|2.5|--|Mar Ionio Settentrionale (MARE)
24359251|2020-05-04T05:45:15.910000|44.0972|6.8815|10.5|SURVEY-INGV||||ML|2.2|--|Confine Italia-Francia (FRANCIA)
24359351|2020-05-04T05:56:52.330000|42.986|13.2987|10.6|SURVEY-INGV||||ML|2.4|--|5 km W Amandola (FM)
24362371|2020-05-04T17:14:37.550000|37.964|12.529|8.3|SURVEY-INGV||||ML|3.3|--|3 km SW Paceco (TP)
24362801|2020-05-04T19:46:53.950000|43.1268|13.3803|21.8|SURVEY-INGV||||ML|2.6|--|2 km SE Ripe San Ginesio (MC)
24363531|2020-05-05T02:05:38.780000|42.9802|13.3075|10.8|SURVEY-INGV||||Mw|3.4|--|4 km W Amandola (FM)
24364561|2020-05-05T06:13:26.420000|40.8153|15.1608|15.7|SURVEY-INGV||||ML|2.2|--|6 km W Caposele (AV)
24368081|2020-05-05T16:27:24.920000|39.0333|16.0507|24.7|SURVEY-INGV||||ML|2.4|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)
24368901|2020-05-05T19:34:31.400000|42.8018|13.0722|10.8|SURVEY-INGV||||ML|2.5|--|2 km W Norcia (PG)
24368951|2020-05-05T19:52:55.530000|44.7378|10.2867|18.2|SURVEY-INGV||||ML|2.0|--|5 km E Sala Baganza (PR)
24369261|2020-05-05T22:07:19.120000|44.6908|10.1222|26.8|SURVEY-INGV||||ML|2.0|--|2 km E Fornovo di Taro (PR)
24369401|2020-05-05T23:16:43.020000|44.7572|10.008|7.1|SURVEY-INGV||||ML|2.3|--|7 km E Pellegrino Parmense (PR)
24375571|2020-05-07T08:35:24.840000|39.7347|15.4468|1.1|SURVEY-INGV||||ML|2.0|--|Tirreno Meridionale (MARE)
24376071|2020-05-07T10:23:11.940000|42.6698|13.342|12.5|SURVEY-INGV||||ML|2.0|--|6 km NE Amatrice (RI)
24376211|2020-05-07T10:31:48.460000|42.9782|13.3058|10.3|SURVEY-INGV||||ML|3.3|--|4 km W Amandola (FM)
24376701|2020-05-07T12:15:01.660000|42.9897|13.312|12.7|SURVEY-INGV||||ML|2.3|--|4 km W Amandola (FM)
24376871|2020-05-07T12:31:59.740000|42.9962|6.5957|10.9|SURVEY-INGV||||ML|2.2|--|Costa Francese (FRANCIA)
24379291|2020-05-07T21:26:10.070000|43.2268|13.8353|46.4|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Fermana (Fermo)
24379571|2020-05-07T22:36:22.500000|41.6552|15.8533|20.6|SURVEY-INGV||||ML|2.2|--|6 km W Manfredonia (FG)
24380001|2020-05-08T00:45:53.790000|38.3898|14.8133|169.8|SURVEY-INGV||||ML|2.2|--|Isole Eolie (Messina)
24380491|2020-05-08T04:13:01.640000|38.3742|14.5992|9.7|SURVEY-INGV||||ML|2.3|--|Costa Siciliana nord-orientale (Messina)
24384451|2020-05-08T18:39:58.530000|45.9272|12.0118|10.6|SURVEY-INGV||||ML|2.4|--|3 km NE Valdobbiadene (TV)
24384731|2020-05-08T20:02:05.710000|37.61|14.895|4.1|SURVEY-INGV-CT||||ML|2.4|--|1 km SE Santa Maria di Licodia (CT)
24385181|2020-05-08T23:09:15.910000|43.0595|12.8865|8.3|SURVEY-INGV||||ML|2.2|--|6 km W Serravalle di Chienti (MC)
24385721|2020-05-09T01:52:39.670000|38.6202|13.4512|10.2|SURVEY-INGV||||ML|2.3|--|Tirreno Meridionale (MARE)
24386511|2020-05-09T08:13:21.580000|38.4115|15.4607|122.9|SURVEY-INGV||||ML|2.1|--|Tirreno Meridionale (MARE)
24387081|2020-05-09T09:55:04.770000|41.6848|15.7433|3.5|SURVEY-INGV||||ML|2.0|--|3 km SE San Giovanni Rotondo (FG)
24388481|2020-05-09T15:02:58.210000|42.755|13.3237|13.5|SURVEY-INGV||||ML|2.0|--|3 km SE Arquata del Tronto (AP)
24390871|2020-05-10T05:02:38.450000|38.2142|17.5722|29.8|SURVEY-INGV||||ML|2.8|--|Mar Ionio Settentrionale (MARE)
24391061|2020-05-10T05:26:44.070000|44.7047|10.2342|9.8|SURVEY-INGV||||ML|2.2|--|1 km NW Felino (PR)
24391621|2020-05-10T08:00:09.060000|43.9793|11.7787|8.1|SURVEY-INGV||||ML|2.2|--|Premilcuore (FC)
24392211|2020-05-10T09:33:50.640000|43.0598|11.6095|7.2|SURVEY-INGV||||ML|2.1|--|San Quirico d'Orcia (SI)
24392701|2020-05-10T10:56:30.260000|43.9808|11.7827|8.0|SURVEY-INGV||||ML|2.4|--|1 km NE Premilcuore (FC)
24392741|2020-05-10T10:56:39.710000|43.9788|11.7668|5.6|SURVEY-INGV||||ML|2.3|--|1 km W Premilcuore (FC)
24392901|2020-05-10T11:05:33.780000|36.8955|14.737|34.7|SURVEY-INGV||||ML|2.1|--|3 km S Ragusa (RG)
24393241|2020-05-10T11:44:39.820000|43.9802|11.7852|8.6|SURVEY-INGV||||ML|2.1|--|1 km E Premilcuore (FC)
24394551|2020-05-10T16:18:42.520000|42.979|13.3013|10.6|SURVEY-INGV||||ML|2.5|--|5 km W Amandola (FM)
24394841|2020-05-10T16:29:33.080000|44.7153|10.2882|18.2|SURVEY-INGV||||ML|2.2|--|4 km E Felino (PR)
24395701|2020-05-10T17:51:35.580000|42.674|11.9167|5.4|SURVEY-INGV||||ML|2.5|--|2 km SE San Lorenzo Nuovo (VT)
24395851|2020-05-10T18:03:33.280000|42.6818|11.9062|6.1|SURVEY-INGV||||ML|2.3|--|1 km S San Lorenzo Nuovo (VT)
24396581|2020-05-10T21:50:38.110000|42.6758|12.7338|10.4|SURVEY-INGV||||ML|2.3|--|7 km S Spoleto (PG)
24396661|2020-05-10T22:17:28.930000|44.5597|10.3577|64.7|SURVEY-INGV||||ML|2.2|--|4 km SE Neviano degli Arduini (PR)
24396721|2020-05-10T22:47:24.830000|44.6368|10.4407|7.5|SURVEY-INGV||||ML|2.2|--|2 km NE San Polo d'Enza (RE)
24396791|2020-05-10T22:49:38.250000|44.7122|10.298|16.3|SURVEY-INGV||||ML|2.1|--|5 km E Felino (PR)
24396931|2020-05-10T23:35:38.770000|43.193|13.2043|22.3|SURVEY-INGV||||ML|2.0|--|2 km NE Serrapetrona (MC)
24396981|2020-05-10T23:35:41.470000|43.1735|13.3148|17.6|SURVEY-INGV||||ML|2.3|--|4 km W Colmurano (MC)
24397251|2020-05-11T00:35:25.390000|44.6767|10.3853|9.8|SURVEY-INGV||||ML|2.2|--|4 km SW Montechiarugolo (PR)
24397371|2020-05-11T00:48:25.080000|44.5877|10.3645|10.3|SURVEY-INGV||||ML|2.1|--|4 km W Canossa (RE)
24397691|2020-05-11T03:03:22.770000|41.9587|12.583|10.2|BULLETIN-INGV||||Mw|3.3|--|5 km SW Fonte Nuova (RM)
24397731|2020-05-11T03:03:48.690000|44.6873|10.3117|9.8|SURVEY-INGV||||ML|2.6|--|5 km N Lesignano de' Bagni (PR)
24398421|2020-05-11T06:01:11.230000|38.4598|13.7257|30.3|SURVEY-INGV||||ML|3.2|--|Tirreno Meridionale (MARE)
24400071|2020-05-11T10:33:57.670000|44.9288|11.7308|32.7|SURVEY-INGV||||ML|2.3|--|3 km SW Ro (FE)
24403721|2020-05-11T21:00:51.900000|42.4683|13.1382|8.9|SURVEY-INGV||||ML|2.0|--|5 km S Borbona (RI)
24404641|2020-05-12T01:21:40.540000|42.6147|13.2508|12.0|SURVEY-INGV||||ML|2.7|--|4 km W Amatrice (RI)
24406801|2020-05-12T08:43:26.760000|37.1112|15.3183|9.9|SURVEY-INGV||||ML|2.4|--|Costa Siracusana (Siracusa)
24409941|2020-05-12T21:04:27.530000|44.7607|10.6917|6.7|SURVEY-INGV||||ML|2.0|--|1 km E Bagnolo in Piano (RE)
24410551|2020-05-13T03:32:09.490000|38.4303|15.1113|152.8|SURVEY-INGV||||ML|2.4|--|Isole Eolie (Messina)
24411611|2020-05-13T09:05:35.170000|42.8668|12.8558|9.2|SURVEY-INGV||||ML|2.0|--|6 km W Sellano (PG)
24412211|2020-05-13T09:23:03.790000|38.6818|14.1768|23.9|SURVEY-INGV||||ML|2.8|--|Tirreno Meridionale (MARE)
24412371|2020-05-13T09:41:34.320000|38.7022|14.1673|22.5|SURVEY-INGV||||ML|2.7|--|Tirreno Meridionale (MARE)
24414271|2020-05-13T13:39:08.070000|43.9792|11.7848|8.0|SURVEY-INGV||||ML|2.3|--|1 km E Premilcuore (FC)
24415521|2020-05-13T17:03:46.740000|35.21|15.24|10.0|SURVEY-INGV||||mb|4.6|--|Malta [Sea]
24415861|2020-05-13T18:28:55.630000|38.6602|14.177|10.6|SURVEY-INGV||||ML|2.2|--|Tirreno Meridionale (MARE)
24417311|2020-05-14T05:16:55.240000|44.5662|10.1848|17.0|SURVEY-INGV||||ML|2.2|--|5 km N Tizzano Val Parma (PR)
24418031|2020-05-14T06:52:06.780000|44.2472|10.5253|14.1|SURVEY-INGV||||ML|2.8|--|7 km SW Frassinoro (MO)
24418261|2020-05-14T07:29:38.480000|39.7443|15.4625|8.7|SURVEY-INGV||||ML|2.5|--|Tirreno Meridionale (MARE)
24420611|2020-05-14T16:22:11.660000|47.2808|11.0315|11.1|SURVEY-INGV||||ML|2.4|--|Confine Austria-Germania (AUSTRIA, GERMANIA)
24426541|2020-05-15T14:24:31.310000|42.6827|11.9482|10.7|SURVEY-INGV||||ML|2.0|--|3 km E San Lorenzo Nuovo (VT)
24426631|2020-05-15T14:27:00.070000|42.6827|11.9478|10.5|SURVEY-INGV||||ML|2.5|--|3 km E San Lorenzo Nuovo (VT)
24426861|2020-05-15T14:40:32.250000|42.6903|11.9533|9.7|SURVEY-INGV||||ML|2.0|--|3 km SW Castel Giorgio (TR)
24428631|2020-05-15T18:52:16.720000|43.4383|14.4238|10.5|SURVEY-INGV||||ML|2.3|--|Adriatico Centrale (MARE)
24429011|2020-05-15T20:26:02.330000|42.6728|11.959|10.7|SURVEY-INGV||||ML|2.1|--|4 km NW Bolsena (VT)
24429181|2020-05-15T20:48:38.500000|39.0298|16.0702|51.7|SURVEY-INGV||||ML|2.5|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)
24429311|2020-05-15T21:10:28.320000|42.6782|11.944|10.3|SURVEY-INGV||||ML|2.3|--|3 km E San Lorenzo Nuovo (VT)
24429581|2020-05-15T22:07:30.840000|36.9787|16.2678|7.2|SURVEY-INGV||||ML|2.7|--|Mar Ionio Meridionale (MARE)
24429711|2020-05-15T22:38:26.820000|37.6425|13.0167|10.2|SURVEY-INGV||||ML|2.3|--|6 km S Santa Margherita di Belice (AG)
24431611|2020-05-16T05:52:26.410000|42.6687|11.9817|7.6|SURVEY-INGV||||ML|2.1|--|3 km N Bolsena (VT)
24434541|2020-05-16T15:34:31.480000|42.6758|12.0013|15.6|SURVEY-INGV||||ML|2.6|--|4 km NE Bolsena (VT)
24434611|2020-05-16T15:37:22.220000|42.679|11.9817|5.0|SURVEY-INGV||||ML|2.4|--|3 km S Castel Giorgio (TR)
24434871|2020-05-16T16:08:09.760000|42.9462|13.2155|8.0|SURVEY-INGV||||ML|2.4|--|6 km S Bolognola (MC)
24435151|2020-05-16T16:46:02.440000|42.6763|11.9718|10.1|SURVEY-INGV||||ML|2.3|--|4 km NW Bolsena (VT)
24438911|2020-05-17T10:43:24.350000|46.4657|10.9798|14.5|SURVEY-INGV||||ML|2.5|--|4 km W Proves (BZ)
24438901|2020-05-17T10:44:50.750000|43.6097|12.688|32.3|SURVEY-INGV||||ML|2.1|--|2 km SE Acqualagna (PU)
24439051|2020-05-17T10:58:16.460000|38.7968|16.3293|11.1|SURVEY-INGV||||ML|2.7|--|3 km E Filadelfia (VV)
24440511|2020-05-17T15:22:24.120000|42.9903|13.3023|10.9|SURVEY-INGV||||ML|2.6|--|5 km W Amandola (FM)
24441361|2020-05-17T17:47:21.690000|37.7367|15.0677|8.5|SURVEY-INGV||||ML|2.2|--|5 km W Milo (CT)
24441381|2020-05-17T17:47:53.810000|37.7318|15.1168|4.2|SURVEY-INGV||||ML|2.4|--|1 km N Milo (CT)
24443571|2020-05-17T23:44:32.330000|42.6773|11.9637|10.3|SURVEY-INGV||||ML|2.3|--|4 km SW Castel Giorgio (TR)
24443811|2020-05-18T00:38:49.770000|42.7763|13.15|10.0|SURVEY-INGV||||ML|2.0|--|5 km E Norcia (PG)
24444441|2020-05-18T02:03:57.080000|42.7733|13.1478|10.0|SURVEY-INGV||||ML|2.3|--|5 km E Norcia (PG)
24444821|2020-05-18T02:18:30.170000|42.7737|13.1573|9.8|SURVEY-INGV||||ML|3.0|--|6 km E Norcia (PG)
24444881|2020-05-18T02:19:35.880000|42.7762|13.1592|11.2|SURVEY-INGV||||ML|2.2|--|6 km E Norcia (PG)
24447951|2020-05-18T07:04:34.690000|42.7765|13.157|10.5|SURVEY-INGV||||ML|2.5|--|5 km E Norcia (PG)
24448111|2020-05-18T07:36:41.060000|42.7818|13.1702|10.3|SURVEY-INGV||||ML|2.3|--|6 km E Norcia (PG)
24449171|2020-05-18T10:02:52.710000|42.7772|13.1598|10.1|SURVEY-INGV||||ML|2.2|--|6 km E Norcia (PG)
24449561|2020-05-18T11:14:31.570000|46.1978|6.4258|9.8|SURVEY-INGV||||ML|2.7|--|Confine Svizzera-Francia (SVIZZERA, FRANCIA)
24453281|2020-05-18T23:57:12.430000|44.6397|10.1668|28.4|SURVEY-INGV||||ML|2.3|--|5 km NE Calestano (PR)
24453541|2020-05-19T00:57:48.360000|41.5782|13.9953|7.6|SURVEY-INGV||||ML|2.2|--|5 km NE Acquafondata (FR)
24453921|2020-05-19T03:58:46.060000|38.4853|15.5437|134.7|SURVEY-INGV||||ML|2.1|--|Tirreno Meridionale (MARE)
24457551|2020-05-19T14:37:48.530000|42.7812|13.1638|10.5|SURVEY-INGV||||ML|2.2|--|6 km E Norcia (PG)
24461181|2020-05-20T00:41:16.260000|42.345|9.0295|78.2|SURVEY-INGV||||ML|2.4|--|Corsica (FRANCIA)
24462311|2020-05-20T04:39:55.520000|40.4057|15.6053|8.5|SURVEY-INGV||||ML|2.4|--|1 km E Sala Consilina (SA)
24462881|2020-05-20T07:47:14.890000|45.5888|14.3275|10.0|SURVEY-INGV||||ML|2.4|--|Confine Slovenia-Croazia (SLOVENIA, CROAZIA)
24463471|2020-05-20T10:26:18.210000|38.2737|14.86|117.0|SURVEY-INGV||||ML|2.0|--|Costa Siciliana nord-orientale (Messina)
24465231|2020-05-20T17:27:42.290000|38.058|15.0357|8.2|SURVEY-INGV||||ML|2.1|--|2 km W Basicò (ME)
24465671|2020-05-20T20:58:02.710000|40.7838|15.4968|3.4|SURVEY-INGV||||ML|2.2|--|3 km N Muro Lucano (PZ)
24466631|2020-05-21T01:12:42.410000|43.1245|13.1937|9.7|SURVEY-INGV||||ML|2.4|--|3 km SW Caldarola (MC)
24466671|2020-05-21T01:13:23.730000|43.1247|13.1917|7.1|SURVEY-INGV||||ML|2.2|--|3 km SW Caldarola (MC)
24469481|2020-05-21T09:52:16.350000|40.6213|15.7218|24.0|SURVEY-INGV||||ML|2.0|--|6 km NE Tito (PZ)
24469831|2020-05-21T10:10:28.550000|44.4932|6.9112|10.6|SURVEY-INGV||||ML|2.2|--|7 km W Acceglio (CN)
24470491|2020-05-21T11:05:04.580000|38.4122|15.3462|133.6|SURVEY-INGV||||ML|2.3|--|Tirreno Meridionale (MARE)
24471671|2020-05-21T13:12:26.860000|46.3123|13.0865|12.5|SURVEY-INGV||||ML|2.0|--|2 km W Bordano (UD)
24476131|2020-05-22T04:16:25.790000|38.494|14.28|6.5|SURVEY-INGV-CT||||ML|2.5|--|Isole Eolie (Messina)
24476391|2020-05-22T05:01:15.110000|42.6283|13.318|7.5|SURVEY-INGV||||ML|2.1|--|2 km E Amatrice (RI)
24476441|2020-05-22T05:11:20.880000|44.368|10.0927|8.3|SURVEY-INGV||||ML|2.3|--|6 km SW Monchio delle Corti (PR)
24476881|2020-05-22T06:38:49.280000|38.087|15.039|8.6|SURVEY-INGV||||ML|2.0|--|3 km NW Basicò (ME)
24477801|2020-05-22T08:43:53.420000|45.1193|5.5433|11.5|SURVEY-INGV||||ML|2.4|--|France
24478121|2020-05-22T09:11:31.380000|38.4117|16.1983|19.3|SURVEY-INGV||||ML|2.8|--|5 km SE Giffone (RC)
24482121|2020-05-22T20:50:10.850000|38.6403|14.1413|5.5|SURVEY-INGV||||ML|2.1|--|Tirreno Meridionale (MARE)
24483611|2020-05-23T07:38:46.270000|36.5127|15.9942|15.0|SURVEY-INGV||||ML|2.4|--|Mar Ionio Meridionale (MARE)
24488581|2020-05-23T23:34:19.790000|46.3673|12.8627|4.7|SURVEY-INGV||||ML|2.0|--|3 km S Preone (UD)
24488891|2020-05-24T01:20:18.060000|42.0173|15.8067|5.3|SURVEY-INGV||||ML|2.1|--|Costa Garganica (Foggia)
24489141|2020-05-24T01:53:10.110000|43.308|14.2392|10.2|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Fermana (Fermo)
24489591|2020-05-24T05:15:12.810000|38.6612|14.1513|7.4|SURVEY-INGV||||ML|2.2|--|Tirreno Meridionale (MARE)
24490521|2020-05-24T07:58:20.990000|38.0817|15.791|10.3|SURVEY-INGV||||ML|2.0|--|2 km E Cardeto (RC)
24491381|2020-05-24T10:02:03.180000|38.0692|15.8013|10.4|SURVEY-INGV||||ML|2.0|--|4 km SE Cardeto (RC)
24491701|2020-05-24T10:41:50.280000|42.6875|11.9603|10.0|SURVEY-INGV||||ML|2.3|--|3 km SW Castel Giorgio (TR)
24491891|2020-05-24T11:06:10.400000|38.9257|15.6772|172.4|SURVEY-INGV||||ML|2.1|--|Tirreno Meridionale (MARE)
24493441|2020-05-24T15:10:07.500000|38.47|15.5018|130.4|SURVEY-INGV||||ML|2.1|--|Tirreno Meridionale (MARE)
24494521|2020-05-24T20:40:50.210000|42.6883|11.9787|10.6|SURVEY-INGV||||ML|2.2|--|2 km S Castel Giorgio (TR)
24494941|2020-05-24T22:15:18.520000|42.6275|13.3062|7.4|SURVEY-INGV||||ML|2.3|--|1 km E Amatrice (RI)
24495321|2020-05-24T23:32:49.570000|42.6927|11.956|10.9|SURVEY-INGV||||ML|2.1|--|3 km SW Castel Giorgio (TR)
24496211|2020-05-25T04:54:39.850000|42.6885|11.9527|9.8|SURVEY-INGV||||ML|2.0|--|3 km SW Castel Giorgio (TR)
24498081|2020-05-25T09:53:09.980000|38.3395|13.5115|35.8|SURVEY-INGV||||ML|2.0|--|Costa Siciliana centro-settentrionale (Palermo)
24503811|2020-05-26T05:50:25.320000|46.9262|9.1345|9.0|SURVEY-INGV||||ML|2.8|--|Svizzera (SVIZZERA)
24507571|2020-05-26T14:26:04.030000|38.1738|12.343|2.5|SURVEY-INGV||||ML|2.0|--|Costa Siciliana nord-occidentale (Trapani)
24510331|2020-05-26T23:06:55.750000|38.4158|13.6103|10.0|SURVEY-INGV||||ML|3.0|--|Costa Siciliana centro-settentrionale (Palermo)
24510541|2020-05-26T23:51:42.320000|45.62|14.3367|10.0|SURVEY-INGV||||ML|2.6|--|Slovenia (SLOVENIA)
24510781|2020-05-27T00:55:26.340000|46.9585|9.1398|10.8|SURVEY-INGV||||ML|2.8|--|Svizzera (SVIZZERA)
24511081|2020-05-27T02:28:59.100000|43.1152|13.1853|7.9|SURVEY-INGV||||ML|2.0|--|4 km SW Caldarola (MC)
24511751|2020-05-27T04:56:35.000000|42.9618|13.1317|12.3|SURVEY-INGV||||ML|2.0|--|2 km NW Ussita (MC)
24512561|2020-05-27T07:11:28.570000|46.9208|9.1377|9.3|SURVEY-INGV||||ML|2.7|--|Svizzera (SVIZZERA)
24513431|2020-05-27T08:48:37.870000|42.9307|13.0183|6.7|SURVEY-INGV||||ML|2.2|--|6 km W Visso (MC)
24517581|2020-05-27T21:21:12.380000|37.704|14.749|17.4|SURVEY-INGV-CT||||Mw|3.3|--|9 km NW Adrano (CT)
24517751|2020-05-27T21:27:34.310000|37.718|14.708|16.1|SURVEY-INGV-CT||||ML|2.0|--|9 km NE Regalbuto (EN)
24518071|2020-05-27T21:57:50.820000|37.1117|15.3817|8.7|SURVEY-INGV||||ML|2.7|--|Costa Siracusana (Siracusa)
24518091|2020-05-27T22:01:06.920000|37.0843|15.3628|9.5|SURVEY-INGV||||ML|2.7|--|Costa Siracusana (Siracusa)
24518311|2020-05-27T22:46:45.030000|41.7853|15.8488|19.6|SURVEY-INGV||||ML|2.1|--|7 km S Carpino (FG)
24518651|2020-05-28T01:46:34.760000|45.0185|9.9467|26.8|SURVEY-INGV||||ML|2.1|--|1 km SW San Pietro in Cerro (PC)
24519721|2020-05-28T05:56:52.000000|37.747|14.817|10.3|SURVEY-INGV-CT||||ML|2.5|--|5 km S Bronte (CT)
24520341|2020-05-28T07:39:38.840000|42.8142|13.1267|10.4|SURVEY-INGV||||ML|2.4|--|4 km NE Norcia (PG)
24526271|2020-05-29T08:46:09.130000|38.6288|13.9657|10.0|SURVEY-INGV||||ML|2.4|--|Tirreno Meridionale (MARE)
24526821|2020-05-29T10:37:03.740000|38.8997|15.8092|172.6|SURVEY-INGV||||ML|3.1|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)
24527691|2020-05-29T13:36:37.200000|37.789|15.002|13.5|SURVEY-INGV-CT||||ML|2.2|--|11 km SE Randazzo (CT)
24528891|2020-05-29T18:26:16.740000|41.8532|13.9047|11.0|SURVEY-INGV||||ML|2.0|--|6 km SE Scanno (AQ)
24532201|2020-05-30T10:31:19.320000|42.6535|13.3022|7.7|SURVEY-INGV||||ML|2.1|--|3 km NE Amatrice (RI)
24533521|2020-05-30T13:48:34.390000|43.9733|11.795|25.5|SURVEY-INGV||||ML|2.2|--|2 km E Premilcuore (FC)
